duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_count
192733,0,0.659,0.944,10,-2.854,1,0.0441,0.0127,0.0,0.208,0.682,134.0,4,2
287608,0,0.509,0.637,1,-12.467,1,0.0437,0.293,0.00275,0.0416,0.904,163.245,4,1
167928,0,0.581,0.957,0,-4.079,1,0.0335,0.00151,0.000434,0.345,0.742,94.939,4,1
222000,0,0.441,0.0114,0,-26.618,0,0.0611,0.995,0.906,0.138,0.181,74.25,5,1
208413,0,0.508,0.706,1,-6.294,1,0.0475,0.15,0.0,0.376,0.479,114.842,4,1
188074,0,0.709,0.701,8,-5.263,1,0.11,0.0727,8.95e-06,0.0953,0.3,163.074,4,1
372705,0,0.452,0.924,1,-7.096,0,0.0463,0.000119,0.809,0.0928,0.216,170.03,3,2
232155,1,0.786,0.357,2,-7.735,0,0.0372,0.0695,8.37e-05,0.11,0.524,108.946,4,3
198857,0,0.392,0.331,7,-13.0,1,0.128,0.737,2.23e-06,0.0929,0.26,74.824,4,2
200021,0,0.391,0.969,9,-2.932,1,0.0711,0.000999,7.26e-06,0.339,0.658,197.89,4,1
218613,0,0.578,0.88,9,-5.113,1,0.0496,0.108,2.9e-06,0.114,0.719,175.983,4,1
463405,0,0.69,0.739,3,-11.513,0,0.059,0.0127,0.905,0.0744,0.384,125.007,4,2
201320,0,0.704,0.146,4,-14.437,1,0.0322,0.86,0.0,0.36,0.749,132.341,3,1
287033,0,0.633,0.933,8,-3.258,0,0.0706,0.000203,0.786,0.154,0.353,174.945,4,1
134373,0,0.686,0.802,4,-2.839,1,0.0543,0.527,7.26e-06,0.252,0.63,93.007,4,1
222489,0,0.533,0.795,2,-3.319,0,0.044,8.95e-05,0.0,0.112,0.629,152.078,4,1
105287,0,0.783,0.727,8,-5.955,1,0.108,0.16,0.0,0.215,0.8,120.117,4,5
82828,0,0.257,0.954,6,-8.279,1,0.118,1.47e-05,0.981,0.266,0.148,124.977,4,1
196933,0,0.589,0.87,7,-4.79,1,0.0321,0.0557,3e-06,0.205,0.577,120.99,4,1
317492,0,0.67,0.929,7,-5.483,0,0.251,0.401,0.000506,0.317,0.556,140.0,4,1
189831,0,0.718,0.873,4,-5.099,1,0.0518,0.647,1.18e-05,0.198,0.975,123.964,4,2
205714,0,0.684,0.181,1,-13.823,1,0.0346,0.852,1.12e-06,0.0985,0.325,140.038,4,1
278133,0,0.361,0.787,1,-4.982,0,0.0363,0.0197,0.000586,0.0421,0.889,130.693,4,1
155000,0,0.846,0.681,10,-4.462,0,0.0547,0.45,0.912,0.0953,0.557,95.984,4,1
198765,0,0.511,0.541,4,-8.841,1,0.0316,0.398,0.0,0.0986,0.719,73.931,4,1
203053,0,0.592,0.443,5,-14.748,1,0.0426,0.77,0.00395,0.748,0.6,72.236,4,1
255840,0,0.526,0.825,4,-5.648,1,0.0363,0.0188,0.00166,0.239,0.816,166.281,4,1
180858,0,0.681,0.5,3,-7.871,0,0.124,0.645,0.772,0.151,0.484,92.043,4,1
207214,1,0.673,0.764,10,-5.649,0,0.0558,0.0353,0.000557,0.12,0.695,170.018,4,4
284102,0,0.791,0.358,0,-12.384,1,0.0645,0.291,0.00644,0.156,0.78,83.007,4,1
282000,1,0.259,0.991,0,-5.264,1,0.173,0.000177,0.352,0.407,0.105,83.15,4,1
208546,0,0.385,0.826,0,-6.253,1,0.103,0.0287,2.64e-06,0.515,0.0399,129.847,4,1
234162,0,0.359,0.0425,2,-16.81,1,0.0579,0.995,0.907,0.0932,0.171,147.736,4,1
191066,0,0.649,0.964,0,-6.676,1,0.134,0.153,0.00154,0.374,0.825,150.16,4,2
129589,0,0.639,0.728,4,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,4,3
203777,1,0.715,0.584,0,-9.004,1,0.136,0.291,0.00366,0.068,0.429,97.214,4,1
227000,0,0.67,0.542,0,-12.727,1,0.0286,0.139,0.0,0.12,0.699,121.785,4,1
366760,0,0.434,0.777,2,-9.252,0,0.103,0.538,0.0,0.935,0.405,103.038,4,1
148576,0,0.669,0.732,6,-8.724,0,0.244,0.00308,0.0,0.0492,0.727,150.043,4,2
290810,0,0.637,0.205,5,-12.758,0,0.0343,0.884,0.000341,0.0664,0.641,85.035,3,1
259343,0,0.566,0.542,2,-13.645,0,0.0335,0.666,5.24e-05,0.0803,0.677,95.24,4,1
234013,1,0.458,0.963,11,-5.455,0,0.0623,2.4e-05,2.31e-05,0.156,0.607,74.991,4,1
164226,0,0.694,0.292,2,-9.428,1,0.0755,0.849,0.000105,0.0942,0.408,102.92,4,1
214546,0,0.474,0.753,7,-8.968,1,0.0716,0.592,3.51e-06,0.728,0.432,82.107,4,1
227520,1,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,2
204800,0,0.387,0.961,1,-1.603,1,0.353,0.0143,0.287,0.442,0.153,75.032,4,1
188306,0,0.31,0.464,7,-8.755,1,0.0275,0.156,8.94e-06,0.132,0.431,144.775,4,1
180604,0,0.62,0.537,11,-6.462,1,0.0263,0.163,0.0,0.13,0.41,92.998,4,1
211640,0,0.511,0.595,9,-4.612,0,0.0298,0.291,3.53e-05,0.134,0.188,95.927,4,1
165403,0,0.704,0.364,4,-13.02,1,0.0811,0.652,0.122,0.0987,0.159,77.994,4,3
176035,0,0.75,0.284,7,-12.079,1,0.0766,0.899,0.000109,0.273,0.593,119.962,4,1
194347,0,0.737,0.775,5,-5.443,0,0.0399,0.0945,0.349,0.191,0.306,137.982,4,3
191560,0,0.589,0.874,3,-4.971,1,0.0766,0.107,0.0,0.0978,0.417,106.017,4,2
516039,0,0.52,0.896,9,-4.361,0,0.0712,0.0649,0.158,0.127,0.585,155.752,4,1
196880,0,0.627,0.962,2,-3.132,1,0.227,0.0762,0.0,0.332,0.667,149.935,4,1
219626,0,0.607,0.926,5,-3.639,1,0.23,0.376,0.0,0.264,0.822,200.173,4,1
328253,0,0.617,0.617,8,-6.941,1,0.122,3.97e-05,0.0598,0.253,0.517,127.996,4,2
153866,0,0.385,0.657,5,-6.975,1,0.0342,0.724,0.0,0.105,0.672,124.895,4,1
217946,1,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,4,1
195026,0,0.406,0.232,7,-19.399,0,0.051,0.853,0.000877,0.194,0.454,138.129,3,1
591373,0,0.146,0.856,5,-6.39,0,0.183,0.269,0.000504,0.357,0.0616,176.487,3,3
196969,0,0.701,0.813,7,-5.097,1,0.0517,0.0735,0.0,0.274,0.797,99.117,3,2
258373,0,0.226,0.599,0,-6.847,1,0.0365,0.326,8.81e-06,0.114,0.0653,95.328,3,1
294600,0,0.609,0.806,1,-4.399,1,0.228,0.316,0.0162,0.0617,0.408,189.182,4,2
168493,0,0.445,0.364,8,-11.775,1,0.0263,0.681,0.0,0.331,0.127,100.755,3,1
323840,0,0.454,0.87,10,-5.358,1,0.0387,0.000226,0.000232,0.0885,0.4,146.878,4,1
199200,0,0.518,0.773,7,-4.752,1,0.0914,0.0517,0.000647,0.182,0.744,83.841,4,1
697901,0,0.463,0.573,6,-11.189,0,0.0523,0.403,0.0,0.184,0.725,136.626,3,1
251520,0,0.513,0.471,0,-14.291,1,0.318,0.442,0.0,0.268,0.613,167.361,4,4
376500,0,0.219,0.956,10,-7.995,0,0.0699,4.43e-05,0.00731,0.277,0.0389,109.852,3,1
182382,1,0.622,0.799,11,-4.811,1,0.0342,0.00185,1.08e-06,0.269,0.6,116.985,4,1
300000,0,0.86,0.727,11,-3.957,0,0.0559,0.358,0.103,0.108,0.535,131.974,4,4
48786,0,0.766,0.226,9,-5.875,1,0.055,0.785,0.0,0.165,0.877,93.05,4,1
167487,1,0.509,0.964,1,-2.802,1,0.227,0.0387,0.0177,0.347,0.669,136.211,4,1
270714,1,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,4,1
199950,0,0.525,0.964,5,-3.451,0,0.0571,0.000328,5.5e-06,0.0527,0.385,90.013,4,1
296560,0,0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066,4,1
78315,0,0.572,0.696,2,-6.394,1,0.0403,0.868,0.0,0.107,0.963,185.104,4,1
212288,0,0.632,0.666,1,-5.792,0,0.0504,0.0461,0.873,0.112,0.461,174.04,4,1
175833,0,0.135,0.994,0,-5.186,0,0.0953,1.31e-06,0.766,0.24,0.0393,157.87,4,1
236501,0,0.455,0.575,2,-7.867,0,0.0339,0.789,2.38e-05,0.19,0.172,109.959,4,1
204693,0,0.723,0.924,1,-3.518,1,0.0516,0.0332,5.63e-06,0.0496,0.527,108.009,4,2
201333,0,0.654,0.899,9,-5.335,1,0.0407,0.0337,0.00157,0.505,0.833,94.174,4,1
234200,0,0.397,0.93,1,-4.482,1,0.171,0.000268,0.166,0.0919,0.672,112.581,4,1
110626,0,0.421,0.961,9,-4.445,1,0.139,0.0752,0.00139,0.631,0.531,114.411,4,1
67709,0,0.206,0.643,0,-13.566,0,0.0479,0.933,0.688,0.124,0.137,115.946,4,1
249426,0,0.824,0.554,7,-7.624,0,0.0585,0.176,0.0,0.14,0.794,96.034,4,1
307281,0,0.727,0.778,0,-4.979,1,0.045,0.691,0.000571,0.109,0.963,108.885,4,1
135600,0,0.663,0.885,10,-11.97,0,0.0401,0.0127,0.911,0.292,0.563,135.318,4,1
414326,0,0.662,0.725,4,-8.958,0,0.0469,0.059,0.717,0.0772,0.301,124.994,4,1
246860,0,0.763,0.965,6,0.478,1,0.315,0.00197,0.455,0.314,0.366,174.879,4,1
169160,0,0.483,0.714,2,-10.79,1,0.0359,7.17e-06,0.88,0.318,0.0419,120.046,4,1
171205,0,0.501,0.315,4,-12.914,1,0.0508,0.872,0.81,0.219,0.216,84.859,4,2
161546,0,0.357,0.223,10,-12.362,1,0.0377,0.867,0.000972,0.13,0.314,204.193,3,1
247866,0,0.534,0.416,4,-13.251,0,0.0309,0.572,1.87e-05,0.376,0.374,145.092,4,1
218806,0,0.637,0.805,5,-5.852,1,0.0997,0.569,0.0,0.121,0.94,104.007,4,2
281000,0,0.241,0.281,11,-22.301,1,0.05,0.872,0.00257,0.113,0.166,124.982,3,1
115813,0,0.226,0.987,5,-4.51,1,0.102,0.00347,2.62e-06,0.448,0.38,108.515,4,1
217891,1,0.606,0.536,1,-2.431,0,0.53,0.0506,0.0,0.0938,0.614,172.335,5,1
183000,1,0.564,0.49,2,-6.011,0,0.045,0.407,2.62e-06,0.263,0.411,129.038,4,1
300186,0,0.32,0.84,2,-6.703,1,0.0447,7.86e-05,0.761,0.135,0.173,160.104,4,1
165903,0,0.638,0.678,9,-4.483,1,0.246,0.33,0.0,0.331,0.375,87.211,4,1
162539,0,0.453,0.296,11,-13.752,1,0.0343,0.779,0.000356,0.151,0.451,77.296,4,2
118133,0,0.404,0.979,1,-3.057,1,0.0625,0.002,0.00155,0.131,0.863,181.265,4,1
157800,0,0.199,0.984,2,-2.814,1,0.131,0.000199,1.16e-06,0.241,0.31,152.192,4,1
260731,0,0.562,0.36,0,-11.756,1,0.0406,0.912,0.734,0.125,0.085,68.977,4,1
179866,0,0.377,0.585,5,-8.894,1,0.0336,0.366,0.00451,0.242,0.579,119.943,4,1
261266,0,0.417,0.933,9,-2.783,1,0.0969,0.00205,0.0,0.108,0.477,133.051,4,1
378906,0,0.47,0.621,0,-6.763,1,0.0253,0.206,0.000725,0.135,0.396,175.906,4,1
193044,0,0.509,0.466,10,-14.996,0,0.0378,0.753,0.973,0.0983,0.26,138.486,4,1
186965,1,0.67,0.878,1,-3.208,0,0.054,0.00672,0.000359,0.305,0.498,95.041,4,1
208979,0,0.551,0.959,7,-7.451,1,0.0507,0.00126,0.846,0.0597,0.33,149.997,4,1
173266,0,0.579,0.783,2,-6.854,1,0.146,0.00226,0.111,0.664,0.203,107.103,4,1
166680,0,0.279,0.471,4,-8.347,0,0.0359,0.913,0.00328,0.316,0.349,104.432,4,1
253127,0,0.569,0.399,1,-10.902,1,0.0395,0.784,0.0,0.114,0.287,124.026,4,1
209146,1,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,1
273573,0,0.587,0.697,1,-8.0,0,0.0271,0.00847,3.91e-05,0.27,0.487,106.433,4,1
228173,0,0.651,0.949,6,-5.316,0,0.0497,0.019,0.85,0.11,0.963,98.336,4,1
300955,0,0.474,0.823,6,-3.016,1,0.06,0.567,0.0,0.527,0.551,163.915,4,1
261334,1,0.743,0.655,6,-5.015,0,0.159,0.114,0.0,0.0764,0.785,172.031,4,3
185676,0,0.76,0.682,6,-7.072,0,0.0434,0.000618,4.48e-05,0.212,0.391,120.025,4,1
231866,0,0.365,0.417,5,-8.091,0,0.0259,0.47,0.0,0.17,0.192,79.944,4,1
203452,0,0.52,0.835,1,-7.775,1,0.0544,0.278,0.863,0.0711,0.373,127.955,4,2
182360,0,0.268,0.349,8,-13.174,1,0.0952,0.983,0.931,0.206,0.174,87.397,4,3
206880,0,0.894,0.65,2,-11.501,1,0.0389,0.00113,0.421,0.175,0.988,105.064,4,3
175986,0,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,1
223800,0,0.426,0.689,3,-6.377,1,0.0359,0.394,6.62e-05,0.162,0.206,120.009,4,1
228234,0,0.525,0.205,0,-12.519,1,0.0457,0.84,0.0213,0.114,0.207,183.468,4,1
177600,0,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,4,2
224133,0,0.525,0.671,5,-8.167,0,0.0587,0.694,0.0,0.106,0.86,93.13,4,1
245106,0,0.502,0.372,0,-10.996,1,0.0313,0.677,5.61e-05,0.104,0.257,98.607,4,3
255117,0,0.519,0.742,3,-3.554,1,0.061,0.315,8.42e-05,0.0836,0.246,127.971,4,3
154446,0,0.594,0.643,5,-9.078,0,0.066,0.0112,0.00156,0.447,0.668,166.004,4,3
195991,0,0.655,0.632,9,-8.655,0,0.0454,0.0677,0.000599,0.0907,0.13,89.985,4,2
226497,1,0.733,0.74,1,-6.343,0,0.0333,0.246,3.3e-05,0.299,0.903,99.993,4,3
223919,0,0.623,0.66,7,-5.299,1,0.0275,0.0513,0.0,0.0949,0.602,94.953,4,1
218120,0,0.744,0.433,11,-13.714,0,0.0315,0.363,0.0,0.153,0.759,90.583,4,1
187773,0,0.258,0.35,3,-9.148,1,0.0307,0.716,0.0,0.228,0.448,177.546,3,1
312533,0,0.3,0.0869,4,-20.124,0,0.0401,0.97,0.832,0.0975,0.0353,83.755,3,4
153213,1,0.812,0.693,0,-3.914,0,0.367,0.0382,0.0,0.104,0.853,90.12,4,1
151514,1,0.924,0.428,8,-12.314,1,0.316,0.0134,0.0411,0.111,0.44,102.02,4,1
137600,0,0.568,0.621,1,-9.291,1,0.0419,0.689,0.963,0.192,0.193,150.064,4,1
190122,0,0.561,0.526,6,-10.005,0,0.0258,0.774,0.00605,0.103,0.463,89.996,4,1
225213,0,0.449,0.53,8,-8.787,0,0.0951,0.666,7.3e-06,0.234,0.543,83.362,4,2
316346,0,0.589,0.608,8,-5.985,1,0.0265,0.0523,0.0,0.13,0.425,99.998,4,2
242216,0,0.764,0.749,9,-7.412,1,0.132,0.13,0.0,0.264,0.912,101.515,4,1
219563,0,0.476,0.526,9,-7.985,1,0.051,0.0737,2.99e-06,0.189,0.122,87.307,4,1
222784,0,0.61,0.902,9,-4.95,1,0.224,0.419,0.0,0.588,0.808,173.912,4,1
191505,0,0.133,0.545,1,-26.896,1,0.0637,0.955,0.788,0.112,0.0521,98.729,3,1
229180,0,0.776,0.627,3,-5.394,0,0.048,0.306,0.00435,0.106,0.578,121.923,4,2
160304,0,0.75,0.891,9,-3.738,1,0.227,0.0249,6.48e-06,0.0569,0.553,128.065,4,3
163932,0,0.611,0.993,0,-2.502,1,0.0969,0.0244,6.75e-06,0.0426,0.904,155.031,4,1
204068,0,0.731,0.619,8,-7.233,1,0.134,0.123,0.0102,0.107,0.36,126.36,5,1
195712,0,0.416,0.539,4,-4.145,1,0.0291,0.815,0.0,0.171,0.482,146.397,4,1
144932,0,0.464,0.984,4,-5.194,1,0.118,0.000875,0.0,0.982,0.595,89.201,4,1
260220,0,0.858,0.634,9,-5.085,1,0.0498,0.406,0.0,0.0697,0.824,105.018,4,1
212413,0,0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,4,1
188000,1,0.623,0.985,1,-0.319,1,0.111,0.018,0.0973,0.354,0.561,150.01,4,2
228933,0,0.438,0.576,5,-6.144,0,0.028,0.576,0.0,0.126,0.236,82.974,4,1
144250,0,0.489,0.752,2,-5.422,1,0.0372,0.665,0.000669,0.55,0.179,192.133,4,1
257510,0,0.719,0.705,5,-7.214,1,0.0415,0.0111,0.106,0.102,0.633,121.996,4,1
348026,0,0.256,0.987,9,-5.725,1,0.0853,0.000389,7.67e-05,0.0442,0.166,98.983,4,1
132200,0,0.179,0.131,2,-18.233,1,0.0351,0.907,0.893,0.362,0.0368,77.623,4,3
141613,0,0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,1,1
126352,0,0.4,0.774,11,-8.539,1,0.0341,0.0401,0.932,0.11,0.204,170.111,4,1
182880,0,0.617,0.824,9,-5.684,1,0.0625,0.692,0.0,0.868,0.738,160.006,4,1
214134,1,0.462,0.935,6,-5.215,0,0.0417,1.44e-05,0.0415,0.111,0.721,139.961,4,1
163344,0,0.75,0.687,0,-4.572,0,0.0286,0.0197,0.0,0.105,0.598,119.917,4,1
236579,0,0.448,0.659,0,-10.026,0,0.0686,0.193,0.0,0.1,0.41,106.525,3,1
347760,0,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,4,1
192733,0,0.66,0.722,10,-5.698,0,0.0241,0.309,0.0,0.196,0.684,136.011,4,1
219200,0,0.501,0.505,10,-6.428,1,0.0284,0.098,0.0,0.112,0.227,149.916,4,2
369189,0,0.673,0.885,6,-7.007,1,0.0327,0.000975,0.807,0.0845,0.549,125.984,4,2
86693,0,0.584,0.284,7,-12.714,1,0.0409,0.305,0.000903,0.162,0.386,139.087,4,1
213093,0,0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,4,1
194230,1,0.859,0.413,1,-7.399,1,0.18,0.136,0.0,0.334,0.699,115.036,4,1
363433,0,0.518,0.584,3,-7.951,0,0.032,0.0134,0.0215,0.0964,0.182,139.936,4,2
111084,1,0.589,0.398,7,-20.467,1,0.943,0.793,0.0,0.937,0.607,79.068,4,1
218746,0,0.817,0.422,2,-11.819,1,0.118,0.345,0.0,0.13,0.758,93.02,4,1
234135,0,0.585,0.103,7,-12.682,1,0.0309,0.801,0.0,0.126,0.179,133.057,4,1
263666,0,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,2
214738,0,0.394,0.281,9,-11.12,1,0.0414,0.826,0.0,0.0854,0.485,90.044,4,1
106666,0,0.418,0.845,0,-12.182,1,0.0415,0.572,0.144,0.115,0.202,113.794,3,1
228013,0,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,3,1
254326,0,0.298,0.344,0,-11.043,1,0.0281,0.279,0.0107,0.0979,0.132,93.248,4,3
196186,0,0.594,0.85,9,-8.529,1,0.112,0.356,0.0,0.982,0.426,102.695,4,1
181446,0,0.431,0.215,1,-11.471,1,0.0523,0.777,0.0,0.179,0.401,77.108,4,1
347900,0,0.138,0.907,11,-6.708,0,0.176,0.000915,0.955,0.0774,0.0692,77.985,3,1
185542,0,0.478,0.937,8,-4.775,1,0.0938,0.000151,0.0,0.198,0.526,74.966,4,2
804693,0,0.188,0.308,2,-17.273,0,0.0545,0.982,0.854,0.144,0.104,77.809,4,1
166640,0,0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,4,1
222346,0,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,4,2
168387,0,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,3
290106,0,0.319,0.803,10,-8.928,1,0.0394,0.00534,0.0126,0.177,0.589,183.031,4,1
157346,0,0.588,0.156,0,-21.204,0,0.039,0.978,0.538,0.112,0.393,132.071,4,1
235838,0,0.652,0.844,8,-6.806,0,0.0656,0.193,0.0,0.234,0.714,92.006,4,1
235813,0,0.849,0.597,1,-8.778,0,0.0593,0.116,0.0106,0.201,0.872,117.143,4,1
165048,0,0.604,0.85,9,-3.587,1,0.0665,0.00179,0.0282,0.535,0.466,128.123,4,3
334906,0,0.341,0.662,9,-5.023,0,0.0335,0.105,0.0,0.113,0.2,174.875,4,1
214000,0,0.598,0.877,7,-4.381,1,0.027,0.207,0.00572,0.811,0.695,127.79,4,1
199693,0,0.615,0.963,0,-3.218,1,0.101,0.0957,0.0,0.344,0.701,142.87,4,1
236210,0,0.603,0.564,7,-9.03,0,0.0471,0.0632,1.46e-05,0.0948,0.338,95.009,4,1
235284,0,0.785,0.572,2,-7.504,1,0.123,0.0598,0.0,0.218,0.49,100.016,4,5
128466,0,0.577,0.826,11,-5.812,1,0.042,0.213,0.0,0.114,0.941,127.255,4,1
193973,0,0.534,0.851,0,-6.545,1,0.0375,0.714,0.0,0.533,0.837,95.474,4,1
300852,0,0.108,0.374,0,-20.33,0,0.0407,0.788,0.914,0.0904,0.0877,173.694,4,1
240413,1,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4,3
134608,1,0.748,0.694,1,-7.616,1,0.0861,0.0616,0.000167,0.331,0.197,115.044,4,3
126493,0,0.966,0.433,4,-11.423,1,0.0688,0.789,0.0,0.116,0.952,104.997,4,1
307533,0,0.545,0.623,1,-7.931,0,0.0531,0.229,3.93e-05,0.688,0.27,128.5,4,1
334592,0,0.0765,0.317,6,-11.549,0,0.0337,0.797,0.869,0.111,0.124,80.168,4,1
223122,0,0.788,0.619,7,-9.116,1,0.231,0.188,1.6e-05,0.22,0.632,168.025,4,1
159021,0,0.701,0.852,4,-7.623,0,0.0611,0.124,0.0,0.171,0.238,122.984,4,1
178133,0,0.472,0.674,8,-11.831,1,0.055,0.101,0.000151,0.112,0.829,168.929,4,1
178451,0,0.657,0.393,8,-3.518,1,0.0433,0.843,0.0473,0.14,0.527,118.783,4,1
337960,0,0.604,0.666,4,-7.155,1,0.0271,0.0499,3.78e-05,0.14,0.246,132.031,4,1
159764,0,0.955,0.523,2,-8.46,1,0.232,0.0271,0.000174,0.0836,0.405,113.987,4,1
204003,0,0.263,0.536,9,-7.0,0,0.0454,0.103,0.0,0.124,0.159,158.621,4,2
183451,0,0.627,0.575,4,-7.38,1,0.232,0.78,0.0,0.336,0.494,78.546,4,3
136733,0,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4,1
186000,0,0.0,0.00158,10,-36.24,1,0.0,0.98,0.985,0.103,0.0,0.0,0,1
257563,0,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4,1
262306,0,0.579,0.276,1,-17.433,1,0.0446,0.958,0.00202,0.0551,0.715,95.222,4,5
405223,0,0.729,0.739,8,-10.052,1,0.0441,0.00055,0.852,0.0466,0.225,122.015,4,2
170603,0,0.279,0.213,6,-18.813,1,0.0394,0.987,0.914,0.113,0.0825,182.007,3,1
151780,0,0.625,0.998,6,-1.952,1,0.0764,0.0135,0.0,0.797,0.666,128.017,4,1
309997,0,0.521,0.973,0,-2.753,1,0.165,6.33e-06,0.0497,0.326,0.293,125.099,4,1
230740,0,0.478,0.838,5,-7.325,1,0.216,0.702,0.0,0.41,0.627,122.302,4,2
261571,0,0.566,0.292,8,-11.589,1,0.0312,0.621,4.05e-06,0.152,0.396,135.818,4,1
52226,0,0.29,0.774,1,-7.3,0,0.0515,3.7e-06,0.921,0.148,0.549,136.397,4,1
192826,0,0.559,0.473,5,-7.712,1,0.0279,0.446,0.00141,0.154,0.397,121.227,4,1
236000,0,0.561,0.351,6,-13.609,0,0.335,0.713,0.000714,0.11,0.629,176.137,4,1
301253,0,0.565,0.374,2,-7.59,1,0.0333,0.876,0.0,0.094,0.261,72.536,4,1
216840,0,0.325,0.314,10,-9.064,0,0.0302,0.864,3.23e-05,0.0824,0.164,107.092,4,1
333053,0,0.332,0.71,8,-4.75,1,0.0384,0.239,8.85e-05,0.124,0.383,142.012,4,1
196594,0,0.544,0.61,11,-9.201,0,0.0372,0.177,0.0038,0.247,0.817,182.103,4,1
291240,0,0.569,0.609,2,-10.547,0,0.0307,0.611,0.000166,0.351,0.816,95.184,4,1
154486,0,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,4,2
208706,0,0.506,0.817,11,-5.052,0,0.0336,0.00283,0.0,0.0486,0.49,109.955,4,1
226413,0,0.467,0.623,0,-7.92,1,0.399,0.431,0.00086,0.134,0.159,170.674,4,1
155856,1,0.551,0.556,9,-14.069,1,0.59,0.817,0.0,0.55,0.902,86.637,4,1
181839,0,0.549,0.915,8,-4.726,1,0.0649,0.0374,0.0,0.247,0.903,94.871,4,1
348581,0,0.593,0.378,9,-12.861,0,0.0353,0.492,0.000778,0.112,0.0431,121.176,4,1
169946,0,0.789,0.902,9,-4.986,0,0.214,0.0342,0.0,0.0881,0.463,138.03,4,2
230533,0,0.413,0.92,2,-3.391,1,0.0644,1.49e-05,0.0,0.306,0.196,132.062,4,1
346372,0,0.492,0.966,6,-7.47,1,0.92,0.828,1.54e-06,0.797,0.0999,107.173,3,1
184640,0,0.66,0.705,7,-4.225,1,0.0269,0.276,4.23e-05,0.077,0.817,128.33,4,1
174000,0,0.537,0.285,4,-10.356,0,0.0351,0.794,1.05e-05,0.339,0.565,114.508,4,1
121160,0,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,4,1
232412,0,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,4,1
204866,1,0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,4,1
228947,1,0.607,0.827,1,-3.402,1,0.0464,0.00844,6.31e-06,0.336,0.0959,110.917,3,1
265426,0,0.799,0.721,6,-5.222,1,0.0508,0.0214,0.000341,0.335,0.66,132.763,4,1
253626,0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,1
385560,0,0.354,0.797,9,-9.276,1,0.124,0.0261,4.27e-05,0.441,0.146,138.898,4,1
182509,0,0.685,0.579,5,-6.369,0,0.104,0.223,0.0,0.0814,0.583,131.573,4,5
231207,0,0.478,0.536,10,-7.915,1,0.0319,0.631,0.000102,0.145,0.256,116.826,4,1
191414,1,0.546,0.898,2,-3.067,0,0.162,0.0266,0.0,0.129,0.639,173.17,4,1
63901,1,0.197,0.998,7,-4.246,1,0.147,0.000188,0.199,0.102,0.0621,93.119,4,1
343279,0,0.736,0.848,7,-5.193,1,0.0434,0.125,0.000975,0.045,0.345,150.025,4,1
233293,1,0.652,0.577,7,-5.273,0,0.0373,0.00947,4.02e-05,0.0905,0.123,135.009,4,2
145213,0,0.676,0.546,10,-6.521,1,0.0688,0.795,1.59e-05,0.0501,0.716,89.88,4,3
147799,0,0.732,0.651,9,-10.95,1,0.0316,0.618,0.0,0.0747,0.961,96.373,4,1
357266,0,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4,1
160880,0,0.683,0.805,8,-7.678,0,0.106,0.343,0.0,0.109,0.692,109.953,4,1
493480,0,0.338,0.853,11,-4.781,1,0.0782,0.109,2.54e-05,0.704,0.302,139.937,4,2
